0.5075812031033751,0.5746544047747806,0.37624016568067,0.4940035583219497,0.49692174477574136,0.6142813929254155,0.5166973821151761,0.40943567181516094,0.6067515727190573,0.5851431751842097,B
0.9434270070583654,0.789260533439432,0.7695452827719367,0.8655292659306002,0.991934319811149,0.7817783091631337,0.939052389355584,0.9819656881361764,0.8551592811452491,0.6869553964879898,A
0.4866460141323056,0.5685035890928192,0.37787111525098566,0.5391379527934401,0.3879733224721404,0.6243655988897702,0.5048233084371384,0.3810940398125574,0.5801663916837458,0.6633397412239501,B
1.012915118826633,0.8258522640585115,0.6859175522155337,0.9815789741473298,1.095790219796495,0.7915108866982461,0.8243600401131366,0.9501019426688271,0.9461367384482202,0.7302935065872109,B
0.40649333566066337,0.4337721859976547,0.36033666738085285,0.5205160501452278,0.4871885286735201,0.6023526761628436,0.46851333427206665,0.4444739755812005,0.5798958461416499,0.6641681135937902,A
0.42818721038501334,0.5210557898091079,0.4153048348074438,0.5524457312812928,0.37850500837567314,0.6322341680608226,0.511907677500987,0.45229219579387214,0.6312668530408302,0.633066393459313,A
0.4837751689248323,0.47455347326775343,0.3708091906597938,0.4178517300905159,0.5007733589749703,0.6345960827064308,0.4154443481208384,0.2741292067160342,0.6312446907047555,0.5850402181677931,B
0.4694878702345154,0.5551798131423074,0.38989679126837934,0.45262541150837093,0.4821040517106576,0.6484531426984574,0.5200079517227139,0.2889254458560363,0.5976925726622903,0.6208559477958889,B
0.9561171057121496,0.7888070794884233,0.7948756708984713,0.9472599399734875,0.9513563999334946,0.8194135349704349,0.9057400572036358,0.9250960608276073,0.9850951599873814,0.67276915082084,A
0.5340063366793157,0.495753144292008,0.29989401990149994,0.5235921492440437,0.5323849151211275,0.5546045544706386,0.4667979910154938,0.36512673231094905,0.573423031948344,0.6061818682529284,A
0.21777001899372844,0.05737793368831347,0.15704760673455537,-0.04536800764157424,0.06583745846271945,0.10196145464821843,0.08345843045131579,0.07165407043094005,0.1952044629975304,0.2588550522597194,B
0.11434364718236112,0.010576127915483749,0.15531033903866542,0.041871181554763645,0.10420301545993989,-0.01576123495126487,0.1310871156017576,0.010572324754007642,0.1394737776828355,0.2695289197681904,A
0.9527935449120203,0.894429508510677,0.7524723843519815,0.9716284671291111,1.0252225897481528,0.6800765251117883,0.7509705717978754,0.9491414742401022,0.9587176072859245,0.6285426420190234,B
0.4818194969354529,0.46832931034004144,0.3586488858607424,0.5076066084689065,0.48015160892951303,0.6350592102487761,0.43430265795448036,0.37681623144396736,0.6606587172861093,0.6679621883052471,A
0.9166918037025034,0.8700646362709785,0.7410024658075723,0.8618836122152124,0.9744797304551233,0.7913615167064902,0.8648685973071959,0.9289360735476533,0.8599964699683946,0.7344447078864824,B
1.0290705316139221,0.714491836219562,0.7600013131400328,0.9354298404149315,0.9879260849837054,0.7117784188445909,0.9160711887674476,0.9370557740562369,0.9377304039024958,0.6847845256773657,B
0.1039449042512535,0.03228306375687805,0.24308779648280526,0.04565741160455887,0.022995213424722508,0.08158853904145155,0.1477026692867913,0.1315864044024071,0.18916648353749488,0.3601948216576692,B
0.946086793190525,0.7832664659060792,0.777786575823231,0.9204634671744041,1.016587928012342,0.7720663044746563,0.9525003093906615,0.9099729138307481,0.8848187488367083,0.7175084826675636,A
0.5178510271697149,0.4675468962589094,0.4696581352927933,0.478817043890971,0.4337115307424129,0.6602046948830512,0.5391660785435534,0.4972016535308952,0.6359036773372136,0.6701912872514669,A
1.0397535918573078,0.7826905705504479,0.7690180109399832,0.9581770937624772,1.0198302306997233,0.7213017308026436,0.94845112370791,0.8278564161285653,0.8947437046352545,0.8066759888600014,B
0.4092889626119166,0.5450461508654045,0.35125986833346723,0.5324479185363991,0.4745035631942991,0.5766996334091065,0.4160726657517534,0.38173951245427945,0.5687775591875751,0.5950758473229847,A
